state,date,deaths,daily_change
Hawaii,2020-08-06,29,2
Hawaii,2020-08-07,31,2
Hawaii,2020-08-08,31,0
Hawaii,2020-08-09,31,0
Hawaii,2020-08-10,34,3
Hawaii,2020-08-11,34,0
Hawaii,2020-08-12,38,4
Hawaii,2020-08-13,40,2
Hawaii,2020-08-14,40,0
Hawaii,2020-08-15,40,0
Hawaii,2020-08-16,40,0
Hawaii,2020-08-17,40,0
Hawaii,2020-08-18,41,1
Hawaii,2020-08-19,42,1
Idaho,2020-01-22,0,0
Idaho,2020-01-23,0,0
Idaho,2020-01-24,0,0
Idaho,2020-01-25,0,0
Idaho,2020-01-26,0,0
Idaho,2020-01-27,0,0
Idaho,2020-01-28,0,0
Idaho,2020-01-29,0,0
Idaho,2020-01-30,0,0
Idaho,2020-01-31,0,0
Idaho,2020-02-01,0,0
Idaho,2020-02-02,0,0
Idaho,2020-02-03,0,0
Idaho,2020-02-04,0,0
Idaho,2020-02-05,0,0
Idaho,2020-02-06,0,0
Idaho,2020-02-07,0,0
Idaho,2020-02-08,0,0
Idaho,2020-02-09,0,0
Idaho,2020-02-10,0,0
Idaho,2020-02-11,0,0
Idaho,2020-02-12,0,0
Idaho,2020-02-13,0,0
Idaho,2020-02-14,0,0
Idaho,2020-02-15,0,0
Idaho,2020-02-16,0,0
Idaho,2020-02-17,0,0
Idaho,2020-02-18,0,0
Idaho,2020-02-19,0,0
Idaho,2020-02-20,0,0
Idaho,2020-02-21,0,0
Idaho,2020-02-22,0,0
Idaho,2020-02-23,0,0
Idaho,2020-02-24,0,0
Idaho,2020-02-25,0,0
Idaho,2020-02-26,0,0
Idaho,2020-02-27,0,0
Idaho,2020-02-28,0,0
Idaho,2020-02-29,0,0
Idaho,2020-03-01,0,0
Idaho,2020-03-02,0,0
Idaho,2020-03-03,0,0
Idaho,2020-03-04,0,0
Idaho,2020-03-05,0,0
Idaho,2020-03-06,0,0
Idaho,2020-03-07,0,0
Idaho,2020-03-08,0,0
Idaho,2020-03-09,0,0
Idaho,2020-03-10,0,0
Idaho,2020-03-11,0,0
Idaho,2020-03-12,0,0
Idaho,2020-03-13,0,0
Idaho,2020-03-14,0,0
Idaho,2020-03-15,0,0
Idaho,2020-03-16,0,0
Idaho,2020-03-17,0,0
Idaho,2020-03-18,0,0
Idaho,2020-03-19,0,0
Idaho,2020-03-20,0,0
Idaho,2020-03-21,0,0
Idaho,2020-03-22,0,0
Idaho,2020-03-23,0,0
Idaho,2020-03-24,0,0
Idaho,2020-03-25,0,0
Idaho,2020-03-26,3,3
Idaho,2020-03-27,3,0
Idaho,2020-03-28,4,1
Idaho,2020-03-29,5,1
Idaho,2020-03-30,6,1
Idaho,2020-03-31,8,2
Idaho,2020-04-01,9,1
Idaho,2020-04-02,9,0
Idaho,2020-04-03,9,0
Idaho,2020-04-04,10,1
Idaho,2020-04-05,10,0
Idaho,2020-04-06,10,0
Idaho,2020-04-07,13,3
Idaho,2020-04-08,15,2
Idaho,2020-04-09,18,3
Idaho,2020-04-10,24,6
Idaho,2020-04-11,25,1
Idaho,2020-04-12,27,2
Idaho,2020-04-13,27,0
Idaho,2020-04-14,33,6
Idaho,2020-04-15,39,6
Idaho,2020-04-16,41,2
Idaho,2020-04-17,41,0
Idaho,2020-04-18,43,2
Idaho,2020-04-19,44,1
Idaho,2020-04-20,45,1
Idaho,2020-04-21,48,3
Idaho,2020-04-22,51,3
Idaho,2020-04-23,54,3
Idaho,2020-04-24,54,0
Idaho,2020-04-25,56,2
Idaho,2020-04-26,56,0
Idaho,2020-04-27,56,0
Idaho,2020-04-28,60,4
Idaho,2020-04-29,60,0
Idaho,2020-04-30,60,0
Idaho,2020-05-01,63,3
Idaho,2020-05-02,64,1
Idaho,2020-05-03,64,0
Idaho,2020-05-04,64,0
Idaho,2020-05-05,65,1
Idaho,2020-05-06,66,1
Idaho,2020-05-07,67,1
Idaho,2020-05-08,67,0
Idaho,2020-05-09,67,0
Idaho,2020-05-10,67,0
Idaho,2020-05-11,70,3
Idaho,2020-05-12,69,-1
Idaho,2020-05-13,69,0
Idaho,2020-05-14,72,3
Idaho,2020-05-15,72,0
Idaho,2020-05-16,73,1
Idaho,2020-05-17,73,0
Idaho,2020-05-18,74,1
Idaho,2020-05-19,74,0
Idaho,2020-05-20,77,3
Idaho,2020-05-21,77,0
Idaho,2020-05-22,79,2
Idaho,2020-05-23,79,0
Idaho,2020-05-24,79,0
Idaho,2020-05-25,79,0
Idaho,2020-05-26,79,0
Idaho,2020-05-27,81,2
Idaho,2020-05-28,82,1
Idaho,2020-05-29,82,0
Idaho,2020-05-30,82,0
Idaho,2020-05-31,82,0
Idaho,2020-06-01,82,0
Idaho,2020-06-02,83,1
Idaho,2020-06-03,83,0
Idaho,2020-06-04,83,0
Idaho,2020-06-05,83,0
Idaho,2020-06-06,83,0
Idaho,2020-06-07,83,0
Idaho,2020-06-08,83,0
Idaho,2020-06-09,85,2
Idaho,2020-06-10,85,0
Idaho,2020-06-11,85,0
Idaho,2020-06-12,87,2
Idaho,2020-06-13,87,0
Idaho,2020-06-14,87,0
Idaho,2020-06-15,87,0
Idaho,2020-06-16,88,1
Idaho,2020-06-17,88,0
Idaho,2020-06-18,89,1
Idaho,2020-06-19,89,0
Idaho,2020-06-20,89,0
Idaho,2020-06-21,89,0
Idaho,2020-06-22,89,0
Idaho,2020-06-23,89,0
Idaho,2020-06-24,89,0
Idaho,2020-06-25,90,1
Idaho,2020-06-26,90,0
Idaho,2020-06-27,91,1
Idaho,2020-06-28,91,0
Idaho,2020-06-29,91,0
Idaho,2020-06-30,92,1
Idaho,2020-07-01,92,0
Idaho,2020-07-02,92,0
Idaho,2020-07-03,93,1
Idaho,2020-07-04,93,0
Idaho,2020-07-05,93,0
Idaho,2020-07-06,94,1
Idaho,2020-07-07,94,0
Idaho,2020-07-08,98,4
Idaho,2020-07-09,100,2
Idaho,2020-07-10,101,1
Idaho,2020-07-11,102,1
Idaho,2020-07-12,102,0
Idaho,2020-07-13,102,0
Idaho,2020-07-14,103,1
Idaho,2020-07-15,110,7
Idaho,2020-07-16,114,4
Idaho,2020-07-17,118,4
Idaho,2020-07-18,119,1
Idaho,2020-07-19,119,0
Idaho,2020-07-20,122,3
Idaho,2020-07-21,126,4
Idaho,2020-07-22,135,9
Idaho,2020-07-23,138,3
Idaho,2020-07-24,144,6
Idaho,2020-07-25,146,2
Idaho,2020-07-26,146,0
Idaho,2020-07-27,152,6
Idaho,2020-07-28,160,8
Idaho,2020-07-29,173,13
Idaho,2020-07-30,177,4
Idaho,2020-07-31,188,11
Idaho,2020-08-01,197,9
Idaho,2020-08-02,197,0
Idaho,2020-08-03,200,3
Idaho,2020-08-04,210,10
Idaho,2020-08-05,217,7
Idaho,2020-08-06,223,6
Idaho,2020-08-07,229,6
Idaho,2020-08-08,235,6
Idaho,2020-08-09,237,2
Idaho,2020-08-10,239,2
Idaho,2020-08-11,246,7
Idaho,2020-08-12,246,0
Idaho,2020-08-13,251,5
Idaho,2020-08-14,265,14
Idaho,2020-08-15,269,4
Idaho,2020-08-16,269,0
Idaho,2020-08-17,273,4
Idaho,2020-08-18,282,9
Idaho,2020-08-19,289,7
Illinois,2020-01-22,0,0
Illinois,2020-01-23,0,0
Illinois,2020-01-24,0,0
Illinois,2020-01-25,0,0
Illinois,2020-01-26,0,0
Illinois,2020-01-27,0,0
Illinois,2020-01-28,0,0
Illinois,2020-01-29,0,0
Illinois,2020-01-30,0,0
Illinois,2020-01-31,0,0
Illinois,2020-02-01,0,0
Illinois,2020-02-02,0,0
Illinois,2020-02-03,0,0
Illinois,2020-02-04,0,0
Illinois,2020-02-05,0,0
Illinois,2020-02-06,0,0
Illinois,2020-02-07,0,0
Illinois,2020-02-08,0,0
Illinois,2020-02-09,0,0
Illinois,2020-02-10,0,0
Illinois,2020-02-11,0,0
Illinois,2020-02-12,0,0
Illinois,2020-02-13,0,0
Illinois,2020-02-14,0,0
Illinois,2020-02-15,0,0
Illinois,2020-02-16,0,0
Illinois,2020-02-17,0,0
Illinois,2020-02-18,0,0
Illinois,2020-02-19,0,0
Illinois,2020-02-20,0,0
Illinois,2020-02-21,0,0
Illinois,2020-02-22,0,0
Illinois,2020-02-23,0,0
Illinois,2020-02-24,0,0
Illinois,2020-02-25,0,0
Illinois,2020-02-26,0,0
Illinois,2020-02-27,0,0
Illinois,2020-02-28,0,0
Illinois,2020-02-29,0,0
Illinois,2020-03-01,0,0
Illinois,2020-03-02,0,0
Illinois,2020-03-03,0,0
Illinois,2020-03-04,0,0
Illinois,2020-03-05,0,0
Illinois,2020-03-06,0,0
Illinois,2020-03-07,0,0
Illinois,2020-03-08,0,0
Illinois,2020-03-09,0,0
Illinois,2020-03-10,0,0
Illinois,2020-03-11,0,0
Illinois,2020-03-12,0,0
Illinois,2020-03-13,0,0
Illinois,2020-03-14,0,0
Illinois,2020-03-15,0,0
Illinois,2020-03-16,0,0
Illinois,2020-03-17,1,1
Illinois,2020-03-18,1,0
Illinois,2020-03-19,4,3
Illinois,2020-03-20,5,1
Illinois,2020-03-21,6,1
Illinois,2020-03-22,9,3
Illinois,2020-03-23,12,3
Illinois,2020-03-24,16,4
Illinois,2020-03-25,19,3
Illinois,2020-03-26,26,7
Illinois,2020-03-27,34,8
Illinois,2020-03-28,47,13
Illinois,2020-03-29,66,19
Illinois,2020-03-30,73,7
Illinois,2020-03-31,99,26
Illinois,2020-04-01,141,42
Illinois,2020-04-02,163,22
Illinois,2020-04-03,210,47
Illinois,2020-04-04,244,34
Illinois,2020-04-05,274,30
Illinois,2020-04-06,307,33
Illinois,2020-04-07,380,73
Illinois,2020-04-08,462,82
Illinois,2020-04-09,528,66
Illinois,2020-04-10,597,69
Illinois,2020-04-11,677,80
Illinois,2020-04-12,720,43
Illinois,2020-04-13,798,78
Illinois,2020-04-14,868,70
Illinois,2020-04-15,949,81
Illinois,2020-04-16,1072,123
Illinois,2020-04-17,1132,60
Illinois,2020-04-18,1259,127
Illinois,2020-04-19,1290,31
Illinois,2020-04-20,1349,59
Illinois,2020-04-21,1468,119
Illinois,2020-04-22,1565,97
Illinois,2020-04-23,1688,123
Illinois,2020-04-24,1795,107
Illinois,2020-04-25,1875,80
Illinois,2020-04-26,1933,58
Illinois,2020-04-27,1983,50
Illinois,2020-04-28,2125,142
Illinois,2020-04-29,2215,90
Illinois,2020-04-30,2355,140
Illinois,2020-05-01,2457,102
Illinois,2020-05-02,2559,102
Illinois,2020-05-03,2618,59
Illinois,2020-05-04,2659,41
Illinois,2020-05-05,2834,175
Illinois,2020-05-06,2974,140
Illinois,2020-05-07,3111,137
Illinois,2020-05-08,3241,130
Illinois,2020-05-09,3349,108
Illinois,2020-05-10,3406,57
Illinois,2020-05-11,3459,53
Illinois,2020-05-12,3601,142
Illinois,2020-05-13,3792,191
Illinois,2020-05-14,3928,136
Illinois,2020-05-15,4059,131
Illinois,2020-05-16,4129,70
Illinois,2020-05-17,4177,48
Illinois,2020-05-18,4234,57
Illinois,2020-05-19,4379,145
Illinois,2020-05-20,4525,146
Illinois,2020-05-21,4607,82
Illinois,2020-05-22,4715,108
Illinois,2020-05-23,4790,75
Illinois,2020-05-24,4856,66
Illinois,2020-05-25,4885,29
Illinois,2020-05-26,4923,38
Illinois,2020-05-27,5083,160
Illinois,2020-05-28,5186,103
Illinois,2020-05-29,5270,84
Illinois,2020-05-30,5330,60
Illinois,2020-05-31,5390,60
Illinois,2020-06-01,5412,22
Illinois,2020-06-02,5525,113
Illinois,2020-06-03,5621,96
Illinois,2020-06-04,5736,115
Illinois,2020-06-05,5795,59
Illinois,2020-06-06,5864,69
Illinois,2020-06-07,5904,40
Illinois,2020-06-08,5924,20
Illinois,2020-06-09,6018,94
Illinois,2020-06-10,6095,77
Illinois,2020-06-11,6185,90
Illinois,2020-06-12,6260,75
Illinois,2020-06-13,6289,29
Illinois,2020-06-14,6308,19
Illinois,2020-06-15,6326,18
Illinois,2020-06-16,6398,72
Illinois,2020-06-17,6485,87
Illinois,2020-06-18,6537,52
Illinois,2020-06-19,6580,43
Illinois,2020-06-20,6625,45
Illinois,2020-06-21,6647,22
Illinois,2020-06-22,6671,24
Illinois,2020-06-23,6707,36
Illinois,2020-06-24,6770,63
Illinois,2020-06-25,6810,40
Illinois,2020-06-26,6847,37
Illinois,2020-06-27,6873,26
Illinois,2020-06-28,6888,15
Illinois,2020-06-29,6902,14
Illinois,2020-06-30,6923,21
Illinois,2020-07-01,6951,28
Illinois,2020-07-02,6987,36
Illinois,2020-07-03,7005,18
Illinois,2020-07-04,7014,9
Illinois,2020-07-05,7020,6
Illinois,2020-07-06,7026,6
Illinois,2020-07-07,7273,247
Illinois,2020-07-08,7309,36
Illinois,2020-07-09,7329,20
Illinois,2020-07-10,7345,16
Illinois,2020-07-11,7369,24
Illinois,2020-07-12,7388,19
Illinois,2020-07-13,7394,6
Illinois,2020-07-14,7419,25
Illinois,2020-07-15,7427,8
Illinois,2020-07-16,7452,25
Illinois,2020-07-17,7465,13
Illinois,2020-07-18,7483,18
Illinois,2020-07-19,7488,5
Illinois,2020-07-20,7494,6
Illinois,2020-07-21,7517,23
Illinois,2020-07-22,7540,23
Illinois,2020-07-23,7560,20
Illinois,2020-07-24,7577,17
Illinois,2020-07-25,7589,12
Illinois,2020-07-26,7590,1
Illinois,2020-07-27,7608,18
Illinois,2020-07-28,7638,30
Illinois,2020-07-29,7654,16
Illinois,2020-07-30,7670,16
Illinois,2020-07-31,7692,22
Illinois,2020-08-01,7700,8
Illinois,2020-08-02,7714,14
Illinois,2020-08-03,7723,9
Illinois,2020-08-04,7742,19
Illinois,2020-08-05,7770,28
Illinois,2020-08-06,7791,21
Illinois,2020-08-07,7822,31
Illinois,2020-08-08,7840,18
Illinois,2020-08-09,7845,5
Illinois,2020-08-10,7846,1
Illinois,2020-08-11,7866,20
Illinois,2020-08-12,7881,15
Illinois,2020-08-13,7905,24
Illinois,2020-08-14,7932,27
Illinois,2020-08-15,7937,5
Illinois,2020-08-16,7955,18
Illinois,2020-08-17,7967,12
Illinois,2020-08-18,7994,27
Illinois,2020-08-19,8017,23
Indiana,2020-01-22,0,0
Indiana,2020-01-23,0,0
Indiana,2020-01-24,0,0
Indiana,2020-01-25,0,0
Indiana,2020-01-26,0,0
Indiana,2020-01-27,0,0
Indiana,2020-01-28,0,0
Indiana,2020-01-29,0,0
Indiana,2020-01-30,0,0
Indiana,2020-01-31,0,0
Indiana,2020-02-01,0,0
Indiana,2020-02-02,0,0
Indiana,2020-02-03,0,0
Indiana,2020-02-04,0,0
Indiana,2020-02-05,0,0
Indiana,2020-02-06,0,0
Indiana,2020-02-07,0,0
Indiana,2020-02-08,0,0
Indiana,2020-02-09,0,0
Indiana,2020-02-10,0,0
Indiana,2020-02-11,0,0
Indiana,2020-02-12,0,0
Indiana,2020-02-13,0,0
Indiana,2020-02-14,0,0
Indiana,2020-02-15,0,0
Indiana,2020-02-16,0,0
Indiana,2020-02-17,0,0
Indiana,2020-02-18,0,0
Indiana,2020-02-19,0,0
Indiana,2020-02-20,0,0
Indiana,2020-02-21,0,0
Indiana,2020-02-22,0,0
Indiana,2020-02-23,0,0
Indiana,2020-02-24,0,0
Indiana,2020-02-25,0,0
Indiana,2020-02-26,0,0
Indiana,2020-02-27,0,0
Indiana,2020-02-28,0,0
Indiana,2020-02-29,0,0
Indiana,2020-03-01,0,0
Indiana,2020-03-02,0,0
Indiana,2020-03-03,0,0
Indiana,2020-03-04,0,0
Indiana,2020-03-05,0,0
Indiana,2020-03-06,0,0
Indiana,2020-03-07,0,0
Indiana,2020-03-08,0,0
Indiana,2020-03-09,0,0
Indiana,2020-03-10,0,0
Indiana,2020-03-11,0,0
Indiana,2020-03-12,0,0
Indiana,2020-03-13,0,0
Indiana,2020-03-14,0,0
Indiana,2020-03-15,0,0
Indiana,2020-03-16,1,1
Indiana,2020-03-17,2,1
Indiana,2020-03-18,2,0
Indiana,2020-03-19,2,0
Indiana,2020-03-20,3,1
Indiana,2020-03-21,4,1
Indiana,2020-03-22,6,2
Indiana,2020-03-23,7,1
Indiana,2020-03-24,12,5
Indiana,2020-03-25,14,2
Indiana,2020-03-26,17,3
Indiana,2020-03-27,25,8
Indiana,2020-03-28,31,6
Indiana,2020-03-29,32,1
Indiana,2020-03-30,35,3
Indiana,2020-03-31,49,14
Indiana,2020-04-01,65,16
Indiana,2020-04-02,78,13
Indiana,2020-04-03,102,24
Indiana,2020-04-04,116,14
Indiana,2020-04-05,127,11
Indiana,2020-04-06,143,16
Indiana,2020-04-07,173,30
Indiana,2020-04-08,203,30
Indiana,2020-04-09,245,42
Indiana,2020-04-10,300,55
Indiana,2020-04-11,330,30
Indiana,2020-04-12,343,13
Indiana,2020-04-13,350,7
Indiana,2020-04-14,387,37
Indiana,2020-04-15,436,49
Indiana,2020-04-16,477,41
Indiana,2020-04-17,522,45
Indiana,2020-04-18,545,23
Indiana,2020-04-19,562,17
Indiana,2020-04-20,577,15
Indiana,2020-04-21,635,58
Indiana,2020-04-22,666,31
Indiana,2020-04-23,706,40
Indiana,2020-04-24,741,35
Indiana,2020-04-25,786,45
Indiana,2020-04-26,813,27
Indiana,2020-04-27,844,31
Indiana,2020-04-28,901,57
Indiana,2020-04-29,964,63
Indiana,2020-04-30,1114,150
Indiana,2020-05-01,1175,61
Indiana,2020-05-02,1229,54
Indiana,2020-05-03,1246,17
Indiana,2020-05-04,1264,18
Indiana,2020-05-05,1326,62
Indiana,2020-05-06,1377,51
Indiana,2020-05-07,1414,37
Indiana,2020-05-08,1447,33
Indiana,2020-05-09,1490,43
Indiana,2020-05-10,1508,18
Indiana,2020-05-11,1540,32
Indiana,2020-05-12,1578,38
Indiana,2020-05-13,1619,41
Indiana,2020-05-14,1646,27
Indiana,2020-05-15,1691,45
Indiana,2020-05-16,1741,50
Indiana,2020-05-17,1751,10
Indiana,2020-05-18,1765,14
Indiana,2020-05-19,1824,59
Indiana,2020-05-20,1864,40
Indiana,2020-05-21,1913,49
Indiana,2020-05-22,1941,28
Indiana,2020-05-23,1964,23
Indiana,2020-05-24,1976,12
Indiana,2020-05-25,1984,8
Indiana,2020-05-26,2004,20
Indiana,2020-05-27,2030,26
Indiana,2020-05-28,2068,38
Indiana,2020-05-29,2110,42
Indiana,2020-05-30,2125,15
Indiana,2020-05-31,2134,9
Indiana,2020-06-01,2143,9
Indiana,2020-06-02,2197,54
Indiana,2020-06-03,2207,10
Indiana,2020-06-04,2231,24
Indiana,2020-06-05,2258,27
Indiana,2020-06-06,2292,34
Indiana,2020-06-07,2303,11
Indiana,2020-06-08,2316,13
Indiana,2020-06-09,2339,23
Indiana,2020-06-10,2355,16
Indiana,2020-06-11,2380,25
Indiana,2020-06-12,2396,16
Indiana,2020-06-13,2413,17
Indiana,2020-06-14,2422,9
Indiana,2020-06-15,2433,11
Indiana,2020-06-16,2447,14
Indiana,2020-06-17,2475,28
Indiana,2020-06-18,2491,16
Indiana,2020-06-19,2516,25
Indiana,2020-06-20,2536,20
Indiana,2020-06-21,2540,4
Indiana,2020-06-22,2553,13
Indiana,2020-06-23,2569,16
Indiana,2020-06-24,2578,9
Indiana,2020-06-25,2586,8
Indiana,2020-06-26,2595,9
Indiana,2020-06-27,2616,21
Indiana,2020-06-28,2619,3
Indiana,2020-06-29,2624,5
Indiana,2020-06-30,2640,16
Indiana,2020-07-01,2650,10
Indiana,2020-07-02,2662,12
Indiana,2020-07-03,2681,19
Indiana,2020-07-04,2687,6
Indiana,2020-07-05,2693,6
Indiana,2020-07-06,2698,5
Indiana,2020-07-07,2717,19
Indiana,2020-07-08,2732,15
Indiana,2020-07-09,2739,7
Indiana,2020-07-10,2748,9
Indiana,2020-07-11,2756,8
Indiana,2020-07-12,2760,4
Indiana,2020-07-13,2762,2
Indiana,2020-07-14,2775,13
Indiana,2020-07-15,2785,10
Indiana,2020-07-16,2795,10
Indiana,2020-07-17,2803,8
Indiana,2020-07-18,2820,17
Indiana,2020-07-19,2822,2
Indiana,2020-07-20,2825,3
Indiana,2020-07-21,2846,21
Indiana,2020-07-22,2863,17
Indiana,2020-07-23,2880,17
Indiana,2020-07-24,2884,4
Indiana,2020-07-25,2895,11
Indiana,2020-07-26,2903,8
Indiana,2020-07-27,2906,3
Indiana,2020-07-28,2924,18
Indiana,2020-07-29,2932,8
Indiana,2020-07-30,2946,14
Indiana,2020-07-31,2965,19
Indiana,2020-08-01,2971,6
Indiana,2020-08-02,2975,4
Indiana,2020-08-03,2980,5
Indiana,2020-08-04,2996,16
Indiana,2020-08-05,3007,11
Indiana,2020-08-06,3013,6
Indiana,2020-08-07,3023,10
Indiana,2020-08-08,3036,13
Indiana,2020-08-09,3041,5
Indiana,2020-08-10,3044,3
Indiana,2020-08-11,3069,25
Indiana,2020-08-12,3086,17
Indiana,2020-08-13,3105,19
Indiana,2020-08-14,3113,8
Indiana,2020-08-15,3128,15
Indiana,2020-08-16,3133,5
Indiana,2020-08-17,3135,2
Indiana,2020-08-18,3165,30
Indiana,2020-08-19,3180,15
Iowa,2020-01-22,0,0
Iowa,2020-01-23,0,0
Iowa,2020-01-24,0,0
Iowa,2020-01-25,0,0
Iowa,2020-01-26,0,0
Iowa,2020-01-27,0,0
Iowa,2020-01-28,0,0
Iowa,2020-01-29,0,0
Iowa,2020-01-30,0,0
Iowa,2020-01-31,0,0
Iowa,2020-02-01,0,0
Iowa,2020-02-02,0,0
Iowa,2020-02-03,0,0
Iowa,2020-02-04,0,0
Iowa,2020-02-05,0,0
Iowa,2020-02-06,0,0
Iowa,2020-02-07,0,0
Iowa,2020-02-08,0,0
Iowa,2020-02-09,0,0
Iowa,2020-02-10,0,0
Iowa,2020-02-11,0,0
Iowa,2020-02-12,0,0
Iowa,2020-02-13,0,0
Iowa,2020-02-14,0,0
Iowa,2020-02-15,0,0
Iowa,2020-02-16,0,0
Iowa,2020-02-17,0,0
Iowa,2020-02-18,0,0
Iowa,2020-02-19,0,0
Iowa,2020-02-20,0,0
Iowa,2020-02-21,0,0
Iowa,2020-02-22,0,0
Iowa,2020-02-23,0,0
Iowa,2020-02-24,0,0
Iowa,2020-02-25,0,0
Iowa,2020-02-26,0,0
Iowa,2020-02-27,0,0
Iowa,2020-02-28,0,0
Iowa,2020-02-29,0,0
Iowa,2020-03-01,0,0
Iowa,2020-03-02,0,0
Iowa,2020-03-03,0,0
Iowa,2020-03-04,0,0
Iowa,2020-03-05,0,0
Iowa,2020-03-06,0,0
Iowa,2020-03-07,0,0
Iowa,2020-03-08,0,0
Iowa,2020-03-09,0,0
Iowa,2020-03-10,0,0
Iowa,2020-03-11,0,0
Iowa,2020-03-12,0,0
Iowa,2020-03-13,0,0
Iowa,2020-03-14,0,0
Iowa,2020-03-15,0,0
Iowa,2020-03-16,0,0
Iowa,2020-03-17,0,0
Iowa,2020-03-18,0,0
Iowa,2020-03-19,0,0
Iowa,2020-03-20,0,0
Iowa,2020-03-21,0,0
Iowa,2020-03-22,0,0
Iowa,2020-03-23,0,0
Iowa,2020-03-24,0,0
Iowa,2020-03-25,1,1
Iowa,2020-03-26,1,0
Iowa,2020-03-27,3,2
Iowa,2020-03-28,3,0
Iowa,2020-03-29,4,1
Iowa,2020-03-30,6,2
Iowa,2020-03-31,7,1
Iowa,2020-04-01,9,2
Iowa,2020-04-02,11,2
Iowa,2020-04-03,11,0
Iowa,2020-04-04,14,3
Iowa,2020-04-05,18,4
Iowa,2020-04-06,25,7
Iowa,2020-04-07,25,0
Iowa,2020-04-08,27,2
Iowa,2020-04-09,29,2
Iowa,2020-04-10,31,2
Iowa,2020-04-11,34,3
Iowa,2020-04-12,41,7
Iowa,2020-04-13,41,0
Iowa,2020-04-14,49,8
Iowa,2020-04-15,53,4
Iowa,2020-04-16,60,7
Iowa,2020-04-17,64,4
Iowa,2020-04-18,74,10
Iowa,2020-04-19,75,1
Iowa,2020-04-20,79,4
Iowa,2020-04-21,83,4
Iowa,2020-04-22,90,7
Iowa,2020-04-23,96,6
Iowa,2020-04-24,107,11
Iowa,2020-04-25,112,5
Iowa,2020-04-26,118,6
Iowa,2020-04-27,127,9
Iowa,2020-04-28,136,9
Iowa,2020-04-29,148,12
Iowa,2020-04-30,162,14
Iowa,2020-05-01,170,8
Iowa,2020-05-02,175,5
Iowa,2020-05-03,184,9
Iowa,2020-05-04,188,4
Iowa,2020-05-05,207,19
Iowa,2020-05-06,219,12
Iowa,2020-05-07,231,12
Iowa,2020-05-08,243,12
Iowa,2020-05-09,252,9
Iowa,2020-05-10,265,13
Iowa,2020-05-11,271,6
Iowa,2020-05-12,289,18
Iowa,2020-05-13,306,17
Iowa,2020-05-14,318,12
Iowa,2020-05-15,336,18
Iowa,2020-05-16,346,10
Iowa,2020-05-17,351,5
Iowa,2020-05-18,355,4
Iowa,2020-05-19,367,12
Iowa,2020-05-20,393,26
Iowa,2020-05-21,410,17
Iowa,2020-05-22,424,14
Iowa,2020-05-23,446,22
Iowa,2020-05-24,456,10
Iowa,2020-05-25,456,0
Iowa,2020-05-26,477,21
Iowa,2020-05-27,496,19
Iowa,2020-05-28,506,10
Iowa,2020-05-29,524,18
Iowa,2020-05-30,531,7
Iowa,2020-05-31,535,4
Iowa,2020-06-01,555,20
Iowa,2020-06-02,561,6
Iowa,2020-06-03,574,13
Iowa,2020-06-04,583,9
Iowa,2020-06-05,593,10
Iowa,2020-06-06,599,6
Iowa,2020-06-07,605,6
Iowa,2020-06-08,617,12
Iowa,2020-06-09,626,9
Iowa,2020-06-10,631,5
Iowa,2020-06-11,640,9
Iowa,2020-06-12,644,4
Iowa,2020-06-13,650,6
Iowa,2020-06-14,652,2
Iowa,2020-06-15,658,6
Iowa,2020-06-16,665,7
Iowa,2020-06-17,675,10
Iowa,2020-06-18,680,5
Iowa,2020-06-19,681,1
Iowa,2020-06-20,681,0
Iowa,2020-06-21,686,5
Iowa,2020-06-22,686,0
Iowa,2020-06-23,689,3
Iowa,2020-06-24,690,1
Iowa,2020-06-25,696,6
Iowa,2020-06-26,704,8
Iowa,2020-06-27,704,0
Iowa,2020-06-28,706,2
Iowa,2020-06-29,711,5
Iowa,2020-06-30,716,5
Iowa,2020-07-01,717,1
Iowa,2020-07-02,719,2
Iowa,2020-07-03,721,2
Iowa,2020-07-04,721,0
Iowa,2020-07-05,721,0
Iowa,2020-07-06,723,2
Iowa,2020-07-07,732,9
Iowa,2020-07-08,736,4
Iowa,2020-07-09,741,5
Iowa,2020-07-10,743,2
Iowa,2020-07-11,748,5
Iowa,2020-07-12,752,4
Iowa,2020-07-13,755,3
Iowa,2020-07-14,757,2
Iowa,2020-07-15,777,20
Iowa,2020-07-16,781,4
Iowa,2020-07-17,785,4
Iowa,2020-07-18,789,4
Iowa,2020-07-19,793,4
Iowa,2020-07-20,798,5
Iowa,2020-07-21,806,8
Iowa,2020-07-22,814,8
Iowa,2020-07-23,820,6
Iowa,2020-07-24,826,6
Iowa,2020-07-25,826,0
Iowa,2020-07-26,829,3
Iowa,2020-07-27,836,7
Iowa,2020-07-28,839,3
Iowa,2020-07-29,854,15
Iowa,2020-07-30,865,11
Iowa,2020-07-31,872,7
Iowa,2020-08-01,874,2
Iowa,2020-08-02,878,4
Iowa,2020-08-03,884,6
Iowa,2020-08-04,888,4
Iowa,2020-08-05,900,12
Iowa,2020-08-06,912,12
Iowa,2020-08-07,915,3
Iowa,2020-08-08,927,12
Iowa,2020-08-09,931,4
Iowa,2020-08-10,934,3
Iowa,2020-08-11,946,12
Iowa,2020-08-12,953,7
Iowa,2020-08-13,960,7
Iowa,2020-08-14,970,10
Iowa,2020-08-15,975,5
Iowa,2020-08-16,975,0
Iowa,2020-08-17,987,12
Iowa,2020-08-18,1002,15
Iowa,2020-08-19,1010,8
