id,dcbt,age,female,salary,exp,score,hq,claims
400,0,42.972404,1,2.283607,6.824007,6.1745772,0,745.26843
401,0,31.921398,1,1.7408897,19.001238,1.3071436,0,519.96722
402,0,56.595966,1,6.0245481,.9932844,7.7055945,0,1106.4326
403,0,40.509613,1,.42625147,20.040421,8.9407902,1,864.0592
404,0,43.800533,0,1.6686683,16.797516,6.6497188,0,445.19012
405,0,32.272377,0,19.270756,12.602606,4.4612288,0,375.08545
406,1,35.707031,1,34.292477,14.004292,9.4397793,0,656.03375
407,0,48.837334,0,3.6400008,3.4997334,8.2380819,0,593.3017
408,0,46.14465,1,7.2928505,14.604295,5.1199565,0,1066.6753
409,0,42.213676,0,3.6674984,9.64361,1.3113821,0,550.54468
410,0,36.502335,1,17.635574,5.3436346,1.2001332,0,625.81964
411,0,41.307224,1,2.7922463,23.614992,2.5850868,0,780.27924
412,0,45.653614,1,10.830088,24.148869,6.026628,0,716.91699
413,0,36.831757,1,8.8306608,6.6747003,-1.2988843,0,697.88074
414,0,21.229094,1,4.1923184,25.557545,8.0607615,1,550.26953
415,0,36.879654,0,.37775972,16.094219,3.4799013,0,476.14557
416,0,41.426208,0,2.0130689,3.463882,3.1040342,1,404.13867
417,0,28.683109,0,21.369583,8.4426327,10.303198,0,354.48901
418,0,34.553757,0,1.3054513,16.308491,4.817296,1,373.83905
419,0,58.227036,0,10.268766,5.6538353,6.5697007,0,665.13391
420,0,59.746044,0,11.51905,6.684207,7.2588086,1,831.92596
421,0,24.511513,1,21.635609,11.297553,7.7907739,1,635.5423
422,0,60.491425,0,10.953606,4.9054933,7.8576674,1,776.95941
423,0,34.39254,1,3.3379815,4.6059742,8.304575,0,592.20166
424,1,45.158661,0,12.627052,12.534215,6.7621102,0,633.52399
425,0,34.681179,0,2.5092957,3.1723669,4.9791346,0,250.43651
426,0,36.499046,1,4.9063215,14.519885,6.9897385,0,690.75299
427,0,34.304134,0,2.2327387,22.618509,5.5596132,0,276.646
428,0,26.294304,1,2.1006746,5.7126083,4.7381349,0,263.24185
429,1,33.316456,1,10.330936,13.260934,10.388954,0,580.62238
430,0,37.24147,0,1.1958021,15.593703,2.6777451,0,398.9407
431,0,18.643293,1,7.1775098,13.574922,7.7706828,0,459.70483
432,0,35.903687,1,3.9325187,14.443773,3.4224696,0,944.35712
433,0,40.985355,0,.89031756,8.8954792,3.3884053,0,199.97675
434,0,53.820259,0,4.8552265,7.4258356,7.9181051,0,648.0307
435,0,36.06897,1,1.1267961,10.205647,7.7068577,0,595.15222
436,0,34.869934,1,5.8409152,17.154171,1.7554455,1,712.93372
437,0,51.384674,0,10.397204,.41769814,3.5235043,0,582.2583
438,0,59.436901,1,.95550966,5.7268372,4.3763595,0,926.49219
439,0,26.798864,1,5.5214634,17.249212,7.1801538,0,585.72406
440,0,40.524292,0,1.409894,13.660715,4.3546338,0,348.20795
441,0,36.61657,0,.95968074,16.64917,7.2294011,1,620.13751
442,0,41.363304,0,4.0626826,3.4015949,7.2158232,0,479.59848
443,0,50.412239,1,9.8172379,3.9350355,8.8484106,0,1043.5533
444,0,48.845131,0,3.0560615,2.7079589,4.0561018,0,466.61203
445,0,52.707024,1,7.2511182,.7196939,2.2556541,0,922.78967
446,0,55.948212,1,7.8674383,1.022396,6.6826563,0,900.7879
447,0,56.565254,1,.45702407,25.307938,3.0187259,0,880.91852
448,0,49.592014,0,8.3696547,4.8852744,8.2996531,0,535.64972
449,1,35.566406,0,.98075008,23.494205,5.8807487,0,131.04764
450,0,48.610092,0,14.574347,12.236011,.28144118,0,575.27734
451,0,35.790375,0,.24946593,10.311845,6.6517711,0,235.01759
452,0,62.943069,0,19.532696,7.7462993,6.0937696,0,712.61511
453,0,37.36554,1,4.9020805,4.7279077,4.6647925,0,575.43109
454,0,25.033352,1,11.527233,6.2462897,12.35679,0,633.26318
455,0,59.507481,0,2.4641881,22.506136,4.4360275,0,629.09167
456,0,53.29213,1,1.9580913,8.262641,1.2736446,0,882.22168
457,0,26.822968,1,11.787803,3.9035978,11.011746,0,635.06
458,1,55.123753,0,2.9764845,21.571856,6.6170115,1,692.03625
459,1,41.680229,1,5.7512808,20.979174,7.1698942,0,679.80127
460,0,41.48473,0,7.0783706,15.060003,6.4016576,0,242.2578
461,0,40.572353,0,1.1771497,16.471809,6.6330171,0,350.35913
462,0,51.209782,0,5.3146467,3.6836953,3.7952371,1,561.46527
463,0,33.735191,1,3.8944678,12.10309,5.8793459,0,782.30969
464,0,40.721481,1,24.444786,10.408017,7.6296868,0,829.59546
465,0,34.956139,0,2.5439787,8.433629,2.8957148,0,299.3584
466,0,27.880659,1,2.0411985,4.2665319,9.0998659,0,547.34235
467,0,47.025013,1,8.570693,23.211292,4.1290483,0,881.91168
468,0,35.716568,0,5.8542891,23.639406,5.7743039,1,358.37738
469,0,40.081181,1,2.0576625,13.765461,7.6261015,0,681.13208
470,0,40.28587,0,11.700437,15.309993,7.4606833,0,472.92807
471,0,41.015682,0,8.7495308,6.1079321,9.327446,0,439.66257
472,0,52.932327,1,7.1112776,22.187635,9.8412399,0,943.72125
473,0,33.335537,0,1.3008416,10.001168,4.327724,0,227.00557
474,1,36.563919,1,5.6425624,10.068563,9.8217068,1,678.65521
475,0,58.000385,0,16.264957,19.178783,1.7316043,1,752.20251
476,0,35.708057,0,1.1112047,12.226873,4.8969188,0,464.67892
477,0,38.172325,0,5.2250328,10.866411,5.1998549,0,409.85898
478,0,38.974075,1,4.3148894,5.2950978,3.722646,1,933.01959
479,1,25.37874,0,12.347371,18.60931,10.408681,0,114.78322
480,1,44.191795,1,9.1311874,26.532808,12.012941,0,535.91748
481,0,34.395557,1,4.2224889,32.687183,6.0348039,0,572.92548
482,0,29.101751,0,1.5652552,13.935003,2.9853394,0,372.11581
483,0,43.131069,0,4.0667911,15.552975,2.2500257,0,324.02985
484,0,37.893257,1,.44230416,18.530392,3.0474231,1,788.9978
485,0,53.366676,0,9.2626743,10.644213,4.293828,0,532.43762
486,0,33.755791,1,6.8459034,8.2401457,5.7235041,0,717.58502
487,0,42.533566,1,.33313501,4.9388165,7.8401361,0,573.76746
488,0,28.926582,1,.71686828,16.205145,1.0994843,0,487.56076
489,0,29.805603,1,6.1317806,4.8072538,8.2348614,0,391.48044
490,0,70.607185,0,8.2594557,19.100199,4.4355159,0,842.07635
491,0,46.718826,0,6.5717115,15.103149,7.7068639,0,547.31873
492,0,33.186996,0,8.023138,5.8606682,5.7869549,0,145.60869
493,0,36.394077,1,2.211,1.2424319,5.3584676,0,698.26123
494,0,34.484169,0,5.5120983,6.8174148,10.816006,0,298.96002
495,0,36.053452,0,1.9722804,9.6475945,6.6274233,0,447.02365
496,0,36.196804,1,4.0419812,8.4112663,9.6347151,0,722.09967
497,0,39.21859,0,30.212616,9.294898,10.538651,0,442.66898
498,0,55.089516,1,3.5570953,7.4231548,2.3978436,0,1018.5404
499,0,65.646049,1,2.3409953,16.373877,8.0278177,0,1232.0238
500,0,23.448563,0,7.1236286,11.514729,2.2252107,0,292.52374
501,0,37.262192,1,.45266053,17.210117,4.0069613,0,597.62433
502,0,37.764786,1,11.116693,19.651634,4.9852381,0,740.12506
503,0,29.596624,0,.86881053,17.888315,8.9398031,0,367.8443
504,0,55.323421,1,2.0000093,7.0432558,8.3184776,0,1052.8615
505,0,33.071491,0,22.504879,13.20898,5.8297276,0,415.86163
506,0,19.794264,1,1.7017154,2.6419091,4.3299484,0,418.41281
507,0,35.715179,1,5.4443707,12.399737,3.9724846,0,542.96875
508,0,35.11586,1,2.782259,14.534658,4.6050234,0,737.95459
509,0,55.980347,1,1.2196598,3.5483584,4.9824543,0,842.65717
510,0,35.467976,1,.38688934,2.2460222,7.656806,0,669.612
511,1,37.834816,1,24.513493,20.511057,9.9019947,0,747.76874
512,1,30.988661,0,3.7461619,2.0188518,6.1450186,0,238.85736
513,0,56.738735,1,.63037151,2.9550476,7.2951779,0,964.81702
514,0,40.461685,1,4.0191994,13.042315,6.6553164,0,705.62952
515,0,60.334843,1,.82450598,21.561253,2.2910526,0,914.65778
516,0,34.751934,0,1.4337853,7.1092839,2.897836,1,486.55524
517,0,37.980019,0,7.1966662,16.802294,4.2483282,0,348.89783
518,0,34.537167,1,.16120926,20.893272,2.9891293,0,575.25562
519,0,47.055286,0,2.3004959,10.453481,6.9026661,0,525.03528
520,0,45.331497,1,2.1261387,2.2975013,8.3245659,0,900.32703
521,1,35.432526,1,3.8670959,12.026684,2.1391363,1,595.48547
522,0,38.224007,1,7.9746933,19.98555,4.8193946,0,589.32629
523,0,35.765705,0,22.614527,22.56534,6.4801507,0,535.54462
524,0,37.913589,0,2.3618765,18.501707,4.7510357,0,490.22385
525,0,46.549728,0,1.1628358,4.400794,8.9394789,0,443.68069
526,0,44.801491,0,1.6451843,15.404198,5.2770247,0,527.4978
527,0,34.456982,1,1.0954783,15.435426,5.0043716,0,521.00653
528,0,53.844189,1,12.982801,11.964967,10.973093,0,979.26599
529,1,23.163849,1,1.4505051,6.9316134,7.9830527,0,349.81476
530,0,32.380661,0,.8501659,6.9212718,2.6125915,0,346.22302
531,0,31.372753,1,.41946393,11.783009,6.940784,0,449.88144
532,0,47.822128,1,26.353807,22.52441,2.0705104,0,973.91663
533,0,38.979179,1,4.0624871,16.011553,3.7650013,0,611.20801
534,0,27.696367,0,1.0528013,17.816105,6.4071116,0,269.41376
535,0,48.375042,1,4.0805588,3.9931023,7.9296303,1,952.62042
536,0,36.560398,1,8.9443445,3.8573592,8.6742363,0,647.35803
537,0,35.943066,1,2.4816689,18.318214,5.6330972,0,706.42889
538,0,39.550339,0,.91972286,14.419099,2.383611,1,350.28735
539,0,51.285107,0,.61025053,11.051771,3.6551764,0,585.42615
540,0,37.208511,1,1.9032115,13.758539,4.4257627,1,689.8811
541,0,26.331114,0,6.814043,19.219833,7.3448844,0,318.82166
542,0,36.020416,1,1.0364246,24.279112,1.7304051,0,601.12976
543,0,23.041534,1,2.4392924,16.582966,3.1066506,0,326.82965
544,0,44.708172,0,1.0734035,7.6489677,5.0049372,0,639.67657
545,0,47.825752,1,8.404007,12.618829,3.5137062,0,904.54004
546,0,33.311054,0,1.5864774,17.096083,6.910799,0,203.80797
547,0,49.840279,0,11.83789,12.447879,7.4944901,0,436.19006
548,0,45.825989,0,1.9857723,5.0688124,9.0376949,0,422.13602
549,0,37.139648,1,1.4169151,20.427822,5.3762832,0,886.6347
550,0,43.350964,1,4.6775041,.13136084,6.9380836,0,667.56738
551,0,20.045557,0,38.514484,23.427643,7.0663524,0,375.45242
552,0,31.832991,1,13.825793,13.360117,6.4083867,0,572.10846
553,0,65.017776,0,2.6584685,22.357325,9.4543257,0,817.79907
554,0,38.32933,1,.41622862,11.100945,3.125437,0,702.59491
555,0,19.290455,0,1.8674784,12.639398,4.0890961,0,184.43907
556,1,41.936146,0,8.0142441,21.216305,8.9436407,0,502.32043
557,0,29.548687,1,3.5031366,14.45332,11.031185,0,683.66455
558,1,42.785225,0,1.2385195,11.913601,3.2365458,0,215.97719
559,0,44.980556,1,14.212861,18.376087,3.919524,0,797.82306
560,0,41.503849,1,.47678301,15.474673,5.5586767,1,875.46008
561,1,30.914381,1,2.5044649,2.7274997,6.0970359,0,701.86377
562,0,26.482733,0,1.8067645,11.009443,7.7152705,0,366.96786
563,0,43.686089,1,.72292399,13.559985,11.959504,0,831.55884
564,0,50.279163,0,3.0053546,12.075655,9.4926796,0,575.93158
565,0,42.23307,1,12.409831,16.871077,6.7588954,1,804.50092
566,0,27.978537,0,1.5022284,12.081918,6.3035855,0,271.22687
567,0,37.121174,0,.82716316,9.4538364,4.7727466,0,254.86046
568,0,51.748169,0,5.1438999,6.4295912,3.3913915,0,712.41351
569,0,55.646572,0,4.0200238,1.9095186,-.075446948,0,865.25653
570,0,52.075687,0,15.97737,7.321528,-.42788857,0,550.4054
571,0,48.535812,1,1.8991717,7.8461642,7.4194036,1,900.94177
572,0,50.512745,1,2.2402339,22.605425,6.0002804,0,843.10626
573,0,26.968336,0,3.7140174,9.5402298,2.4602997,1,297.51102
574,0,39.672688,1,7.2873654,9.539938,6.8870783,0,655.81708
575,0,47.695763,1,4.7214956,16.657454,8.9330406,0,925.09698
576,0,55.760635,1,9.6054296,9.7937431,4.8935542,0,750.28522
577,0,41.565464,0,4.2237587,7.8065672,1.229284,1,308.77142
578,0,20.272802,1,4.0133553,6.9852076,5.5090446,0,624.3302
579,0,37.800133,0,5.1901588,9.4908218,6.4574947,0,224.12393
580,1,31.269758,1,5.0065298,6.8397827,8.1889973,0,570.19257
581,0,35.985439,0,9.5041752,12.691171,9.5956135,0,518.42133
582,0,48.414688,0,9.2453012,14.643087,3.7056594,0,541.82611
583,0,29.991344,0,1.3834633,10.931446,-.91033328,0,214.56615
584,0,30.009912,0,2.0674288,7.1604509,4.3116336,0,175.83244
585,0,44.797688,0,.13607229,2.3215663,1.8762856,0,525.98773
586,0,48.522079,0,4.3773346,4.7244487,3.2860653,1,588.57166
587,0,46.732155,1,2.4911346,8.5514832,1.68102,0,730.6908
588,0,43.394493,0,2.6317897,6.7545576,11.709236,0,429.11749
589,0,46.143299,1,17.513906,15.923414,5.775074,0,852.32245
590,0,37.67527,0,3.7092779,13.554127,2.4253283,0,253.87579
591,0,20.900309,1,3.0331573,13.359779,-2.1716111,1,479.54053
592,0,40.503155,0,2.3908725,3.659785,8.0434456,0,440.19162
593,0,44.348869,1,1.8989719,14.947292,6.6504922,0,810.78229
594,0,26.628891,0,.8986432,15.459826,9.8425989,0,368.28061
595,0,52.093452,1,.31059003,11.713376,5.0769024,0,991.03638
596,0,70.255547,1,1.6016799,18.72324,8.0989809,0,1301.6648
597,0,48.101063,0,.90791339,14.131152,5.7293434,0,517.12408
598,0,27.845606,1,3.4891884,3.5162368,9.3883524,1,637.0047
599,0,27.884304,0,8.6547375,15.234875,3.4028368,0,359.73322
600,0,36.717907,1,2.3844821,20.066391,6.0477629,1,695.37878
601,0,42.737553,0,3.7334533,23.874809,3.7406907,0,533.75867
602,0,39.577724,1,4.2111683,10.853909,8.2116051,0,719.98102
603,0,53.468906,0,18.8815,7.9979978,3.339994,0,644.32922
604,0,29.487902,0,8.0424347,5.5942197,6.4133067,1,376.34244
605,0,30.204405,1,6.7704558,14.738585,3.6027808,1,492.52411
606,0,34.441021,0,1.0607305,21.429436,9.3258915,0,339.18411
607,0,34.296921,0,3.6767476,1.6703719,3.8141766,1,496.2869
608,1,21.721464,1,10.931795,21.978453,2.3702245,1,422.97281
609,0,44.915699,1,4.224071,19.155689,2.7410686,0,792.17493
610,0,47.868656,0,3.8928907,7.1994581,8.0380001,1,664.15424
611,0,31.333975,1,.41808063,13.13711,7.5590687,0,589.87555
612,0,34.01075,0,7.3794241,11.323794,5.8551931,0,450.61624
613,0,44.355061,1,2.4581044,15.296144,7.6157455,0,854.31128
614,0,20.444332,0,.38161349,21.175993,9.7482166,0,96.288109
615,0,54.29784,0,1.1243005,10.047868,5.7578869,0,595.11224
616,1,26.158644,1,.07824342,15.167318,.41148946,0,226.99164
617,0,38.412708,0,.68315333,23.628769,6.9341855,1,479.28848
618,0,42.888714,0,1.284825,5.2133298,7.0509658,0,518.04803
619,0,41.759346,1,1.6122135,5.8604894,5.6771626,1,808.50891
620,0,56.027771,0,5.696135,3.5572555,2.6570327,0,545.79535
621,0,48.872055,1,.31891268,15.740968,2.172374,0,881.29822
622,0,33.829838,0,9.7228842,14.075619,.73988491,0,204.69588
623,0,54.016335,1,28.768728,16.454784,2.0004621,0,961.89648
624,0,39.492981,1,8.6955471,23.005522,7.0083461,0,541.86176
625,0,54.749741,0,14.533669,17.29291,3.4625149,0,541.99158
626,0,37.187237,0,.58929414,.30924353,5.1432033,0,405.39307
627,0,62.423729,1,7.7768903,9.3025026,.20707442,0,929.76239
628,0,37.851334,1,10.241087,8.2038412,8.7784224,0,875.97443
629,1,36.501026,1,15.609169,16.912975,7.5706372,0,599.91443
630,0,71.446823,0,3.0393121,3.7939415,2.6836531,0,787.56006
631,0,46.006676,1,1.508063,9.5001669,5.3871222,0,849.26849
632,0,33.633156,1,8.3809967,.14720012,10.104792,0,838.89899
633,0,50.335556,1,6.9232664,3.8116796,6.6803122,0,925.31964
634,0,47.129593,0,4.1635389,20.637922,5.2827725,1,590.50598
635,0,54.162212,0,8.314723,18.228397,4.1968141,1,740.70093
636,0,57.5849,1,.2140924,18.502867,8.2769823,0,1040.8125
637,0,45.288372,0,.78736913,22.699348,7.6593361,0,523.66919
638,0,48.545017,0,3.8807297,2.0075202,7.5833211,0,569.63281
639,0,43.923969,1,5.0054736,5.2531648,8.7005301,0,744.70831
640,0,34.039528,1,10.072762,22.388079,7.5937438,0,734.42926
641,1,50.989616,0,3.3331466,6.9688344,3.4802799,0,408.18732
642,0,24.431383,0,.028205497,10.313515,.26248014,0,239.32562
643,0,51.328419,1,7.7282529,4.8734636,5.2688713,0,943.83954
644,1,57.310383,1,17.915218,3.5998366,2.9365456,0,877.71881
645,0,24.93969,0,6.6297836,6.9815831,8.3054762,1,421.44498
646,0,38.847198,0,7.8139415,9.6703587,10.004783,0,401.10397
647,0,45.602894,1,2.3807631,22.126867,8.0162239,0,727.28821
648,0,36.612495,0,3.8909113,20.910217,4.0501332,1,233.03766
649,0,52.944492,0,13.588116,17.258205,12.039757,0,847.55487
650,0,28.557951,1,3.421829,.53863603,4.7599893,0,712.28235
651,0,21.077543,0,3.5741131,10.86308,13.155608,1,162.64789
652,0,40.010841,0,5.3683186,9.4926109,4.6510882,0,362.4635
653,0,34.726032,1,20.052681,5.9369311,11.176935,0,535.76935
654,0,41.24382,1,14.259429,6.3399224,7.9429584,0,953.52399
655,0,46.699875,1,20.390079,5.5135593,10.352363,0,974.92413
656,0,37.6875,1,3.7552629,12.96558,5.1234584,1,698.08453
657,0,34.644318,0,2.6242554,25.673468,3.9123816,0,368.66071
658,0,38.630356,0,1.4540604,5.2597051,-1.5065316,0,208.05916
659,0,37.925419,0,.5377124,3.3375361,2.8433371,0,447.91302
660,0,34.535995,0,4.8106475,17.076714,6.7384844,0,209.97325
661,0,22.589766,0,2.4685032,4.4281464,2.7961013,0,156.14775
662,0,37.049515,1,9.6634083,20.434603,1.131144,0,677.87708
663,0,42.461346,0,3.2835248,19.470467,1.4558864,0,581.61603
664,0,50.045429,1,14.389706,10.270293,2.704915,0,912.56744
665,0,28.181736,0,3.7269809,2.4656658,5.9370966,0,238.65167
666,0,47.322014,0,1.9284827,14.357238,4.3267393,0,519.17749
667,0,36.882664,0,.38271976,23.619787,6.983161,0,381.89212
668,0,32.59573,0,15.892039,10.734904,7.4563231,0,272.20178
669,0,56.812645,0,6.2633758,10.899561,2.9642968,0,628.46643
670,0,36.936642,1,14.620205,10.542512,1.7069166,1,754.30322
671,0,40.665249,1,2.7577329,11.431365,6.2737646,0,847.32721
672,0,62.367634,1,1.3249648,.29871175,3.7526331,0,1005.0751
673,0,45.981693,1,3.7645667,10.971949,5.8134823,0,968.31036
674,0,35.117432,1,4.4788327,8.8387871,-1.1938241,0,544.0838
675,0,47.283478,0,8.950717,2.0460932,3.1231022,1,701.06201
676,0,34.527569,0,4.0185332,4.031343,2.8816059,0,136.08612
677,0,64.49897,0,10.264544,5.5308022,4.3464875,0,812.54956
678,0,65.437477,0,3.5862207,15.537673,6.222044,0,607.12714
679,0,52.800755,1,9.2229681,13.704666,8.1250677,0,940.05292
680,0,37.396004,1,.96985942,20.486929,4.9595566,0,763.73096
681,0,42.562283,0,8.6654921,21.647366,1.8035656,0,268.17737
682,0,29.892117,0,.36506763,6.3792825,4.8322854,0,84.487831
683,0,49.878822,0,1.8810966,16.394451,.41880241,0,611.89862
684,0,28.161032,0,.71345162,29.843018,10.166232,1,330.9946
685,0,34.763878,0,5.91538,2.7694235,7.7246537,0,335.9856
686,0,55.410248,0,7.0873284,5.5638261,5.5521936,0,706.91058
687,0,46.812153,1,6.1346025,11.169682,3.0710738,0,717.00751
688,1,33.486988,1,28.156015,12.872518,3.2046564,0,318.04016
689,0,36.668579,1,12.845154,23.756502,10.350821,1,728.51648
690,0,55.973003,1,1.154873,5.5492244,3.9843197,0,1003.3669
691,0,31.20751,1,2.5484462,1.0268865,7.954289,0,698.51947
692,0,46.250664,1,2.4816864,1.6458501,.0108446,0,736.66663
693,0,47.630821,1,6.4969049,11.347818,6.1870852,0,947.6391
694,0,38.939102,1,14.629595,12.560355,5.4372892,0,739.99445
695,0,35.630508,1,.18505207,4.1101098,2.3797109,0,587.85944
696,0,33.75243,1,5.3323288,12.987112,.87931734,0,422.77704
697,0,53.269794,0,2.781882,2.1122003,4.0962954,0,524.26422
698,0,51.573738,1,3.5652137,11.843531,7.2405257,0,856.82062
699,0,46.655045,1,9.5848265,4.9465332,5.4776506,0,947.23444
700,0,52.244549,0,.31366658,24.04554,2.040704,0,675.74683
701,0,40.258739,0,30.298244,22.238184,5.6314273,1,677.11163
702,0,25.475502,0,6.1371489,17.591564,9.4802475,0,362.50821
703,0,60.091347,0,4.8057594,19.968037,9.7005434,0,738.0611
704,0,24.139687,0,1.9160417,10.835955,8.5918589,0,259.44107
705,1,51.240158,1,10.962303,14.299215,8.0035019,0,964.12939
706,0,31.239279,1,7.2641125,1.036885,9.4553308,1,802.46063
707,0,29.767359,1,1.413179,11.324015,8.0508566,1,670.44879
708,0,44.835266,1,1.8320415,7.0179906,1.4051946,0,770.5553
709,0,48.476334,0,10.464299,15.54517,3.927175,0,645.11566
710,0,49.251503,1,12.467109,16.384371,6.4643373,0,717.59021
711,0,28.340567,0,1.721215,11.27284,3.3441496,0,383.00211
712,0,52.752781,1,1.9148006,6.1095405,8.6384344,0,902.94543
713,0,41.50338,0,5.4909368,13.365193,3.5190272,0,524.32556
714,0,31.256447,1,4.127625,13.111373,9.5289946,0,668.11121
715,0,34.714825,1,2.1220424,19.912846,8.6512547,0,595.64514
716,0,47.59359,1,11.474068,15.151709,7.290957,0,883.88495
717,0,38.322674,1,3.8138838,19.97039,1.6117265,0,506.94403
718,0,22.9597,1,3.0391319,21.054287,7.3068085,0,527.58093
719,0,39.290092,0,2.4299333,4.9442639,5.9448495,0,263.83261
720,0,43.783978,0,3.0412557,6.550909,.37884617,0,432.21127
721,0,51.137707,1,3.7597015,6.3604536,9.6689405,0,882.13953
722,1,24.791929,1,3.2661057,4.505125,4.0830617,1,716.81799
723,0,25.848543,1,4.7299643,14.421878,7.5590048,0,542.79236
724,0,39.518997,1,4.9745879,20.715378,6.9510665,0,745.64319
725,0,42.302032,1,1.3046528,5.0929255,6.9900227,0,606.31885
726,0,52.375816,1,1.2361338,3.1089005,4.1673336,0,907.6615
727,0,24.435728,1,5.7830486,13.129907,5.1915865,0,611.79175
728,0,48.857899,0,6.3014402,19.195665,3.4719651,1,561.55847
729,0,49.338776,0,2.2315154,1.8625475,2.9106114,0,500.05194
730,0,33.436451,1,4.5331593,10.20467,10.13063,0,583.94696
731,0,37.467033,0,.9549616,11.701568,4.7130289,0,123.39281
732,0,27.445881,1,1.373984,1.3080475,5.0973234,0,657.99072
733,0,49.780701,0,8.3148737,21.571003,2.8426411,0,487.00882
734,0,52.036121,0,.29862928,11.063508,3.7343736,0,640.26514
735,0,30.536016,0,12.797427,9.7066889,2.2933619,0,292.88992
736,1,61.854225,0,2.0576489,14.257145,8.0376787,0,532.53693
737,0,44.956303,1,13.983245,10.009132,5.0012269,0,816.81067
738,0,48.611076,1,3.7918406,21.117926,6.573822,0,829.58533
739,0,24.706427,0,7.2964015,8.7633944,6.6839504,0,223.49081
740,0,44.658649,1,1.8640282,15.120292,5.5559058,0,923.25287
741,0,34.62204,1,28.632313,2.6727169,8.2845402,0,682.5163
742,0,50.007381,0,12.306547,9.6048679,1.4308695,0,528.52972
743,0,48.282093,1,24.24054,16.406399,1.5300919,0,971.74121
744,0,50.092682,0,.64098573,12.73326,1.4307902,0,432.55441
745,0,44.232334,0,5.5550909,9.0629482,3.0375559,0,715.67987
746,0,30.966341,1,18.461966,1.1922436,5.0925784,0,669.13818
747,1,54.335068,0,6.6559639,1.1172323,7.4200935,0,565.14124
748,0,28.868935,1,.59839314,4.9860969,11.461523,0,675.05365
749,0,54.881092,1,8.7318068,1.2232649,9.1628628,0,967.98694
750,0,43.634113,0,13.646613,8.6884041,8.3040094,1,546.8717
751,0,45.962799,0,4.9771638,10.938199,6.7006211,0,514.98615
752,0,27.577263,1,4.6657133,10.152345,7.7732968,1,753.51733
753,0,42.714996,1,4.0149469,.24572556,1.2819641,0,690.34033
754,0,51.227097,0,2.8072691,3.9205713,5.9168148,1,575.87408
755,0,22.959263,0,13.184844,11.359028,4.3603463,0,125.29257
756,0,32.492126,0,1.8633585,4.8114424,3.0985038,1,328.39001
757,0,26.311831,0,1.3780625,1.9114519,7.674262,1,375.08786
758,0,47.316658,0,1.7835029,6.5462561,4.1346583,0,427.44818
